Company Name,Original_Number,URL,is_b2b,is_b2b_reason,serves_1000,serves_1000_reason,found_number,sales_pitch,description,matched_golden_partner,match_reasoning,Industry,Matched Partner Description,Avg Leads Per Day,Rank,B2B Indicator,Phone Outreach Suitability,Target Group Size Assessment,Products/Services Offered,USP/Key Selling Points,Customer Target Segments,Business Model,Company Size Inferred,Innovation Level Indicators,Website Clarity Notes,Original Row Number,ScrapeStatus
WEKA AG,'+41 43 833 43 43,http://www.weka-ag.ch,Yes,"The company provides ""Engineering, Entwicklung und Projektmanagement"" and ""Service und Support"", indicating services for other businesses.",Yes,"The text mentions ""unsere Ingenieure und Monteure stehen für Einsätze weltweit zur Verfügung"", suggesting a global reach and the capacity to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Construction Tech, das eine App für digitale Vermessung und Navigation im Tiefbau anbietet und sich an Bauunternehmen richtet. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","WEKA AG specializes in developing and manufacturing valves and components for cryogenics and level measurement technology. The company offers customized solutions tailored to specific customer requirements, providing engineering, development, and project management services. They emphasize close collaboration with customers to achieve optimal results and offer post-sales support, including product training, on-site service, and assistance with installation and commissioning. WEKA AG's engineers design valves and components that meet stringent requirements, utilizing their expertise and modern tools. They also employ a project management system to support both small and complex development projects. The company provides comprehensive customer support, with engineers and technicians available worldwide for troubleshooting and commissioning. For new customers, WEKA AG offers training for initial applications, particularly in the cryogenic field, to prevent issues related to the technology's sensitivity. WEKA AG is located in Bäretswil, Switzerland.",SitePlan GmbH,"Ähnliche technologische Ausrichtung: Entwicklung von technologischen Lösungen für Ingenieure und Bauleiter.; Überschneidung im Bereich der Messtechnik: SitePlan bietet digitale Vermessungslösungen, während das Zielunternehmen Messtechnik für Kryotechnik anbietet.; Gemeinsames Interesse an Ingenieurdienstleistungen und Projektmanagement.",Cryogenics and Level Measurement Technology,"Industry: Software for Civil Engineering / Construction Tech; Services/Products: An innovative app for digital surveying and navigation in civil engineering; Transforms digital construction plans into GPS-supported maps; GPS navigation in construction plans; Georeferenced photo documentation; Precise surveying with GNSS technology; Real-time collaboration.; Target Audience: Construction companies (specifically in civil engineering / underground construction).; Business Model: App-based software solution / Product-driven.; Company Size: Unknown/Not Specified; Innovation Level: Innovative app; Digital surveying and navigation solution; GPS-supported maps; GNSS technology; Real-time collaboration; Focus on digitalization and automation in civil engineering; ""Revolutionizes your way of working.""",5.0,11,True,True,Appears Medium,Valves and components for cryogenics; Level measurement technology; Customized solutions; Engineering services; Development services; Project management services; Product training; On-site service; Assistance with installation and commissioning,Customized solutions tailored to specific customer requirements; Close collaboration with customers; Comprehensive customer support; Worldwide availability of engineers and technicians,,Manufacturing and service-oriented; Project-based,Unknown/Not Specified,"Engineers design valves and components that meet stringent requirements, utilizing their expertise and modern tools.","The business model is reasonably clear, focusing on customized solutions and support. The target group is less explicitly defined but implied to be businesses requiring cryogenic and level measurement solutions.",902,Success
BEP Baugenossenschaft des eidgenössischen Personals,'+41 44 368 66 11,http://www.bep-zuerich.ch,No,"The company provides housing to members, indicating a focus on individual consumers rather than businesses. The text mentions 'preisgünstigen Wohnraum' (affordable housing).",Yes,"The text states 'Mit über 1800 Wohnungen ist die BEP eine der grossen Zürcher Wohnbaugenossenschaften' (With over 1800 apartments, BEP is one of the large Zurich housing cooperatives), indicating it serves over 1000 customers.",,,,,Pre-qualification failed: Not_B2B,Financial Services / Consulting,,,,,,,,,,,,,,903,Success
Strategia Partners,,http://www.strategiapartners.com,Yes,"The company's clients include ""Corporations and entrepreneurs Private Equity and Family Offices Trade Associations"", indicating a B2B focus.",Yes,"Strategia Partners has ""International presence with offices in Paris, Zurich, Shanghai, New York"" and works with ""corporations"", suggesting the capacity to serve over 1,000 customers.",,,,,LLM Partner Matching Failed or No Match Found,Management Consulting,,,,True,True,Appears Large / >=500 potential,Corporate strategy; Business acceleration strategy; Operational strategy & organization for growth; Acquisitions strategy; Commercial & strategic due diligence; Vendor due diligence & commercial fact books; Full potential plan & must-win battles; Business growth & acceleration strategy,"Integrate strategic, financial, environmental, and human performance perspectives; Quantitative, fact-based approach; Strong partner involvement; Client-centric consulting with long-term collaboration",Corporations; Entrepreneurs; Private equity firms; Family offices,Service-oriented; Project-based consulting,SME,"Summary highlights integrating strategic, financial, environmental, and human performance perspectives and creating value through sustainable growth.",The business model and target audience are clearly articulated in the summary.,904,Success
Hotel-Spider,'+41 22 360 03 70,http://www.hotel-spider.com,Yes,"The company provides ""hotel-oriented online marketing services"" to ""accommodation providers"", indicating a B2B business model.",Yes,"The company aims to be a ""trusted partner to hoteliers around the world"" and offers a ""state-of-the-art hotel distribution platform"", implying a large customer base and scalable operations.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Healthcare-Technologie, das sich auf interaktive Aktivitätstische für Pflegeeinrichtungen spezialisiert hat, die sich an Senioren und Menschen mit kognitiven Einschränkungen richtet. Für dieses Unternehmen generieren wir täglich 10 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Hotel-Spider provides online marketing services, tools, and know-how for accommodation providers to manage, automate, and optimize their online distribution. They aim to simplify the complexities of technology and regulations for hoteliers, allowing them to focus on guest satisfaction. Their core offering is a state-of-the-art hotel distribution platform, complemented by continuous innovation, knowledge sharing, and regular updates to their services. They emphasize fairness, transparency, and flexibility in their partnerships with clients. Their mission is to enable every hotel to effectively market and sell their rooms online, becoming a trusted partner to hoteliers globally.",De BeleefTV,Zielgruppe: Anbieter von Unterkünften und Hotels.; Technologieorientierung: Beide Unternehmen bieten interaktive digitale Lösungen an.; Fokus auf die Verbesserung des Kundenerlebnisses durch innovative Technologien.,Hotel Technology,"Industry: Healthcare Technology (specifically for care facilities, focusing on elder care and support for individuals with cognitive impairments like dementia); Services/Products: An interactive, mobile activity table (described as a ""giant iPad on wheels"") with specialized software; The software includes interactive games, music, memory exercises, and sensory activities.; Target Audience: Care facilities (e.g., nursing homes) catering to seniors and individuals with dementia or other cognitive impairments.; Business Model: Product-driven (sale of the interactive activity table with integrated software). They also offer a paid trial week, the cost of which is refunded upon purchase.; Company Size: Unknown/Not Specified; Innovation Level: Digital and interactive technology; Multi-touch screen; Specialized software co-developed with care facilities; Explicitly mentioned as using ""innovative Technologien"" (innovative technologies).",10.0,5,True,True,Appears Large / >=500 potential,Online marketing services; Hotel distribution platform,"Simplifies technology and regulations for hoteliers; Fairness, transparency, and flexibility; Continuous innovation and knowledge sharing",Accommodation providers; Hoteliers,SaaS platform and online marketing services,Unknown/Not Specified,"Their core offering is a state-of-the-art hotel distribution platform, complemented by continuous innovation.",The business model and target audience are clearly articulated in the summary.,905,Used_Fallback_Description
Planconsult W+B AG,'+41 61 206 98 76,http://www.planconsult.ch,Yes,"The company offers 'Unternehmensberatung' (business consulting), 'Portfoliomanagement', 'Projektentwicklungen', and 'Bauherrenleistungen', indicating services for businesses.",Yes,"The company has 'Jahre Erfahrung in der Branche' (years of experience in the industry) and has successfully implemented numerous projects, suggesting a capacity to serve a large number of clients. They also mention working with 'eine Vielzahl an Auftraggebern' (a variety of clients).",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Consulting, das sich auf digitale Transformation im Industriesektor spezialisiert hat und Unternehmen mit komplexen technischen Anlagen anspricht. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Planconsult is a Swiss company offering comprehensive consulting services from initial project ideas to successful implementation. Their services include portfoliomanagement, project development, construction management, utilization & operation, and management consulting. They aim to provide systematic and tailored approaches supported by their team's expertise. In collaboration with their subsidiary, SGC, they offer SIA cost guarantees to protect construction projects from cost overruns. Planconsult serves a variety of clients and has completed numerous projects in their five service areas over the past 50 years. They also emphasize a dynamic and inspiring work environment for their team of over 20 specialists in real estate management. The company values trust, openness, and responsibility. They are located in Basel, Switzerland.",RODIAS GmbH,"Gemeinsame Ausrichtung auf Consulting-Dienstleistungen.; Fokus auf die Optimierung von Prozessen und Abläufen bei Kunden.; Angebot von Projektentwicklung und Management, ähnlich den IT-Projektmanagement-Dienstleistungen von RODIAS.",Consulting,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Medium,Portfoliomanagement; Project development; Construction management; Utilization & operation; Management consulting; SIA cost guarantees,Comprehensive consulting services; Systematic and tailored approaches; SIA cost guarantees,Clients needing project implementation; Clients in construction projects,Service-oriented; Project-based consulting,SME,Emphasize a dynamic and inspiring work environment,The business model and services are clearly articulated. Target audience is broad.,906,Success
unex lighting AG,'+41 44 404 22 22,http://www.unex-lighting.com,Yes,"The company provides ""LED-Beleuchtungslösungen"" and positions itself as a ""Partner"", indicating a B2B focus.",Yes,"The company has ""grosse Lagerkapazitäten"" (large storage capacities) and aims for ""schnelle Lieferung"" (fast delivery), suggesting a scalable operation capable of serving many customers.",,,,,LLM Partner Matching Failed or No Match Found,LED Lighting Solutions,,,,True,True,Appears Medium,LED lighting solutions; Customized linear lighting solutions; LED lights; Drivers; Illuminants,Personal service; Safety; High quality; Large storage capacities; Fast delivery,,Provider of standard and customized LED lighting solutions,Unknown/Not Specified,,"The business model is clear, but the target group is not explicitly stated.",907,Used_Fallback_Description
Equip Sport,,http://www.equip.sport,Yes,"The company connects to ""over 300 stations across Europe"", indicating partnerships with other businesses.",Yes,"The company has ""more than 50,000 active players"", demonstrating a large customer base and scalable platform.",+41215391649,,,,LLM Partner Matching Failed or No Match Found,Sports Equipment Rental,,,,,,Appears Large / >=500 potential,Access to sports equipment; Sports equipment rental; Sports equipment sharing,Unlimited access to sports equipment; Access to 300+ stations across Europe; Facilitating access to sports for everyone; Circular and socially responsible approach,Sports enthusiasts; Individuals seeking access to sports equipment,App-based sports equipment access and rental,SME,Premium sports equipment app,The business model and target audience are clearly articulated in the summary.,908,Used_Fallback_Description
Six Sigma Tools Deutschland,'+49 762 11542600,http://www.sixsigmatools.com,Yes,"The company is a ""Handelsunternehmen auf dem Gebiet der Zerspanungswerkzeuge"" (trading company in the field of cutting tools) and ""offizieller Vertriebspartner von führenden Herstellern"" (official distribution partner of leading manufacturers), indicating B2B sales.",Yes,"The company has ""Standorten in Deutschland, Österreich und der Schweiz"" (locations in Germany, Austria and Switzerland) and is a distributor for manufacturers, suggesting a large customer base and scalable operations.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Production as a Service, das ebenfalls Komponenten und Baugruppen für das produzierende Gewerbe fertigt. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Die Six Sigma Tools GmbH is a well-established and rapidly growing trading company specializing in cutting tools. They have locations in Germany, Austria, and Switzerland. The company emphasizes uncompromising quality and significant customer benefits, achieved through targeted specialization, excellent expertise, and highly motivated employees. As an official sales partner of leading manufacturers, they possess in-depth knowledge of the application and performance of their products. The company focuses on the B2B market, providing specialized tools and expertise to customers in the manufacturing and engineering sectors.",assemblean,"Gemeinsame Zielgruppe: Unternehmen im produzierenden Gewerbe, die Komponenten und Baugruppen fertigen.; Ähnliche Produkte/Services: Fertigung von Komponenten und Baugruppen.; Automatisierte Testverfahren zur Qualitätssicherung.",Cutting Tools,"Industry: Production as a Service (PaaS); Manufacturing Services; Services/Products: Procurement & Sourcing (of components, optimization for complex components); Manufacturing & Production (from single parts to assemblies to finished products via a partner network); Assembly & Sub-assembly manufacturing (manual, semi-automated, fully automated; including joining techniques like welding, gluing, riveting); Quality Control (automated testing, on-site expert checks); Logistics & Supply Chain Management. Specific manufacturing processes offered include: Sheet metal processing, CNC milling, CNC turning, Laser cutting, Injection molding, Die casting, Welding, Gluing, Vacuum casting.; Target Audience: Not explicitly stated, but implied to be businesses requiring manufacturing services to realize their products.; Business Model: Production as a Service (PaaS); Service-oriented (coordinating and managing production through a partner network).; Company Size: Unknown/Not Specified; Innovation Level: Use of Artificial Intelligence (AI) in processes; AI-supported production planning; Automated testing.",8.0,28,True,True,Appears Medium,Cutting tools,Uncompromising quality; Significant customer benefits; Excellent expertise; Official sales partner of leading manufacturers,Customers in the manufacturing and engineering sectors,Trading company; Sales partner,SME,,Business model and target audience are clearly articulated in the summary.,909,Used_Fallback_Description
"Gemeindebetriebe Muri b. Bern für Energie und Wärme, Wasser, Abwasser und Telecom",'+41 31 950 59 00,http://www.gbm-muri.ch,Yes,"The company provides services such as ""Energie und Wärme, Wasser, Abwasser und Telecom"" to both ""Private als auch Unternehmen"".",Yes,"The company is a utility provider (water, energy, telecom) for a municipality, implying a large customer base. They ""versorgen einen beträchtlichen Teil der Bevölkerung von Muri-Gümligen mit Heizwärme.""",,,,,LLM Partner Matching Failed or No Match Found,Utilities,,,,True,True,Appears Medium,"Water distribution; Wastewater management; Energy supply (electricity, heat, gas); Telecommunication services",High supply security; Service-oriented services; Fair prices; Open communication and partnership,Private customers; Businesses,Utility services provider,SME,Summary mentions replacing natural gas with district heating to contribute to climate change.,The business model and services are clearly articulated. The target audience is broad (private customers and businesses).,910,Success
Lakeside School Horgen & Küsnacht,'+41 43 244 00 70,http://www.lakesideschool.ch,No,"The school provides education to children, indicating a B2C service. The text mentions 'children aged 3 to 12' and 'support your children on their educational journey'.",No,"The school has two campuses and serves children, but there is no indication of serving thousands of customers. The text does not suggest a large-scale operation.",,,,,Pre-qualification failed: Not_B2B,EdTech / E-Learning,,,,,,,,,,,,,,911,Used_Fallback_Description
Axim SA,'+41 91 912 48 80,http://www.aximsa.ch,Yes,"The company offers ""Uffici in condivisione"" (shared offices), indicating a B2B service.",Yes,"The company is a ""società leader in campo immobiliare"" (leading company in the real estate sector) with ""un team di 7 società"" (a team of 7 companies), suggesting a large scale of operations and the potential to serve many customers.",,,,,LLM Partner Matching Failed or No Match Found,Real Estate,,,,,True,Appears Medium,"Sales of properties; Rentals of properties; Residential properties (apartments, villas); Shared office spaces",,,Real estate sales and rentals,SME,,The business model is clear. The target group is not explicitly stated but can be inferred as individuals and businesses looking for properties.,912,Success
Junior Entreprise HEC Lausanne,'+41 21 692 33 33,http://www.jehec.ch,Yes,"The text states that the company is ""une association d'étudiants réalisant des services pour les entreprises.""",Yes,"The text mentions that ""plus de 650 entreprises nous ont fait confiance"" and the services offered (business plans, market research, website creation, etc.) suggest the potential to serve a large number of clients.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Beratung, das sich auf die digitale Transformation von Industrieunternehmen spezialisiert hat, die Unterstützung bei der Wartung und dem Asset Management komplexer technischer Anlagen benötigen. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Junior Entreprise HEC Lausanne is a student-run association at HEC Lausanne (University of Lausanne) that provides consulting and project-based services to companies. Founded in 1985, the organization offers a range of services including business plan development, market research, website creation, legal advice, and event management. They cater to businesses looking for support in areas such as business strategy, marketing, and operations. Their business model involves students, primarily from master's programs in management and information systems, working on projects under the supervision of the organization, offering services at competitive rates due to their non-profit status. They leverage the academic knowledge and skills of HEC Lausanne students, particularly in areas taught by professors like Yves Pigneur (Business Model Canvas). The organization emphasizes a collaborative approach, ensuring clear communication and quality throughout the project lifecycle, from initial consultation to final report delivery. They also organize events like the Business Golf Cup and Business Game to connect students and professionals. Their services are designed to provide businesses with flexible, expert support and innovative solutions, while offering students practical experience and remuneration.",RODIAS GmbH,"Bietet IT-Beratung, was mit der Beratung von Jehec übereinstimmt.; Fokus auf digitale Transformation, was für Unternehmen relevant ist, die Unterstützung in Geschäftsstrategie und Marketing suchen.; Bietet Dienstleistungen für die Wartung und das Asset Management komplexer technischer Anlagen, was auf eine gewisse Expertise in der Prozessoptimierung hindeutet.",Consulting,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Medium,Business plan development; Market research; Website creation; Legal advice; Event management,Competitive rates due to non-profit status; Leverages academic knowledge and skills of HEC Lausanne students; Collaborative approach with clear communication and quality,"Businesses looking for support in business strategy, marketing, and operations",Service-oriented; Project-based consulting,Startup,innovative solutions,The business model and services are clearly communicated. The target group is somewhat broad.,913,Success
SAWA Pumpentechnik AG,'+41 71 372 08 08,http://www.sawa.ch,Yes,"The company sells pumps to industries like ""Lebensmittelindustrie, Getränkeindustrie, Pharma- und Steriltechnik, Chemie und Industrie"", indicating a B2B focus.",Yes,"The company offers ""Ersatzteil- und Reparaturservice"" and mentions ""Vertretungsprodukte"" and ""Partnern"", suggesting a large-scale operation and the capacity to serve many customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Automatisierungstechnik für die Lebensmittel-, Pharma- und Chemieindustrie. Für dieses Unternehmen generieren wir täglich 6 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","SAWA Pumpentechnik AG is a manufacturer of stainless steel centrifugal pumps, emphasizing robustness, reliability, cleanability, and hygiene. Their pumps are used in various industries, including the food, beverage, pharmaceutical, chemical, and hydrogen production sectors. SAWA offers a range of pump types, including self-priming centrifugal pumps (HD), standard centrifugal pumps (LE), high-pressure centrifugal pumps (ZA/ZAL), hybrid centrifugal pumps (LES), submersible centrifugal pumps (LET), peripheral wheel pumps (P/MP), and gear pumps (ZR). They also provide pumps designed for ATEX zones, pumps with magnetic couplings, sterile and pharmaceutical pumps, pumps with inducers, pumps with residual emptying valves, and mobile pump solutions. SAWA offers services such as spare parts, repairs, and online pump monitoring. They also act as a distributor for other manufacturers like Dickow, Kiesel, Lutz, and OMAC.",project Service & Produktion GmbH,"Überschneidung in der Zielgruppe: Lebensmittel- und Getränkeindustrie, Pharma- und Chemieindustrie.; Ähnliche Produkte/Services: Automatisierungstechnologie, Verpackungstechnologie.; Bietet Lösungen für die Automatisierung von Produktionsprozessen.",Pump Manufacturing,"Industry: Automation Technology; Packaging Technology; Warehouse Logistics; Services/Products: Packaging and palletizing machines (e.g., PROPAC packing robot, PROPAL palletizer); Conveyor technology (for pallets and piece goods); Labeling solutions (e.g., PROLABEL R150 label applicator); Cobots and mobile robots (collaborative robots, automated guided vehicles); Support services (inspections, maintenance, training, 24-hour service hotline).; Target Audience: Large enterprises; Food & Beverage industry (e.g., Coca-Cola, Nestlé); Pharmaceutical & Chemical industry (e.g., Bayer AG); Packaging & Logistics sector; Wood industry; Steel industry; Construction industry; Glass industry; Paper industry; Hygiene industry.; Business Model: Product-driven (sale of machinery and systems); Service-oriented (inspections, maintenance, training, support); Project-based (customized solutions).; Company Size: …; Innovation Level: Production automation; Robotics (Packroboter, Palettierer, Cobots, mobile robots/automated guided vehicles); Ecologically sustainable processes; Human-machine collaboration.",6.0,27,True,True,Appears Medium,Self-priming centrifugal pumps (HD); Standard centrifugal pumps (LE); High-pressure centrifugal pumps (ZA/ZAL); Hybrid centrifugal pumps (LES); Submersible centrifugal pumps (LET); Peripheral wheel pumps (P/MP); Gear pumps (ZR); Pumps for ATEX zones; Pumps with magnetic couplings; Sterile and pharmaceutical pumps; Pumps with inducers; Pumps with residual emptying valves; Mobile pump solutions; Spare parts; Repairs; Online pump monitoring,Robustness; Reliability; Cleanability; Hygiene,Food industry; Beverage industry; Pharmaceutical industry; Chemical industry; Hydrogen production sector,"Manufacturing and distribution of pumps, service-oriented",Unknown/Not Specified,,The business model and offerings are clearly articulated. The target audience is broad.,914,Success
Schöb AG,'+41 81 750 39 50,http://www.schoeb-ag.ch,Yes,"The company focuses on ""Holzsystembauten"" (wooden system constructions), including ""Mehrfamilienhäusern"" (multi-family houses), indicating they serve businesses or developers.",No,"While they are a leading provider in Switzerland, the text mentions ""über neunzig Mitarbeitenden"" (over ninety employees) and focuses on regional value creation, suggesting a limited scale that likely doesn't reach 1000 customers.",,,,,Pre-qualification failed: Capacity_Under_1000,Manufacturing Sector (B2B),,,,,,,,,,,,,,915,Used_Fallback_Description
Dreamtime Travel,'+41 56 410 01 01,http://www.dreamtime.ch,No,"The company provides travel services to individual customers, focusing on ""individuelle Ferien und aussergewöhnliche Fernreisen"".",No,"The company emphasizes personalized service and planning ""seine individuelle Reise – Geheimtipps inklusive"", suggesting a smaller scale operation.",,,,,Pre-qualification failed: Not_B2B,Retail Technology / Hospitality Technology,,,,,,,,,,,,,,916,Used_Fallback_Description
Andy Was Right,'+41 79 425 20 52,http://www.andywasright.digital,Yes,"The text mentions 'Social Media Content' and 'Social Media-Publishing', indicating services offered to businesses for their social media presence.",Yes,"The text states '300'000+ Content Pieces and counting', suggesting a large-scale operation capable of serving many customers.",,,,,LLM Partner Matching Failed or No Match Found,Social Media Content Creation,,,,True,True,Appears Small,Conception; Social Media Publishing; Assessment,Ability to realize any vision,,Service-based; Social Media Content Creation,Unknown/Not Specified,,"The business model is relatively clear, but the target group is not explicitly stated.",917,Used_Fallback_Description
U. Baumann AG,'+41 61 405 11 66,http://www.baumannoberwil.ch,Yes,"The text mentions ""Geschäftskunden"" (business clients), indicating B2B services.",Yes,"The company has multiple locations (Oberwil and Breitenbach) and 80 employees, suggesting a capacity to serve a large number of customers. They also mention being a partner to other companies.",,,,,LLM Partner Matching Failed or No Match Found,Household Appliances and Kitchen,,,,,True,Appears Medium,"Household appliances (ovens, combi-steamers, microwaves, refrigerators, freezers, wine coolers, washing machines, dryers, coffee machines, vacuum cleaners); Kitchen design and installation services; Repair services for household appliances",Personalized consultation; Professional installation services; Comprehensive service from consultation to after-sales support,Residential customers; Commercial customers; Geschäftskunden (business clients),"Direct sales of appliances and kitchens, repair and maintenance services",Unknown/Not Specified,,"The business model and offerings are reasonably clear, but the target audience is broad (residential and commercial).",918,Success
MFM Mirante Fund Management,'+41 58 590 10 00,http://www.mirante.ch,Yes,"The company provides ""tailor-made and specialized range of solutions in order to identify and fulfill the needs of its institutional clients"".",Yes,"The company is an asset management firm with multiple locations (Lausanne, Zürich, Malta) and serves institutional clients, suggesting a large customer base and scalable operations.",,,,,LLM Partner Matching Failed or No Match Found,Asset Management,,,,True,True,Appears Medium,"Convertible bonds; Tailor-made solutions for institutional clients; Global Convertible Bonds fund; Convertible Bond Opportunities fund; Global Thematic Long/Short fund; Funds for private clients (MFM Adagio, MFM Allegro, MFM Andante); Global Fixed Income; Global Equity; Global Real Estate Securities Fund; Global Alternative Strategies Fund; Global Sustainable Bonds; Long/short European credit opportunities",Independent asset management; Tailor-made solutions; Award-winning funds,Institutional clients; Private clients,Asset management providing various funds and tailor-made solutions.,Unknown/Not Specified,,The summary clearly describes the company's services and target audience.,919,Success
Sogetri SA,,http://www.sogetri.ch,Yes,"The company provides ""solutions globales de gestion des déchets à ses clients"" and offers ""TARIFS POUR LE TRAITEMENT DES DÉCHETS DES PROFESSIONNELS"".",Yes,"The company operates multiple recycling centers across Switzerland (""Geneve - Vaud - Fribourg - Suisse Romande"") and mentions serving ""l'ensemble des acteurs de l’économie Romande; ce sont chaque jour plus de 680 tonnes de déchets qui sont réceptionnés en centre de tri.""",,,,,LLM Partner Matching Failed or No Match Found,Waste Management and Recycling,,,,True,True,Appears Medium,Waste sorting; Waste treatment; Recycling services; Valorization of materials; Energy valorization,"Waste sorting, treatment, and recycling services; Valorization of materials; Energy valorization; Commitment to reducing carbon footprint",Economic actors in Romandy; Professionals,Service-based waste management and recycling solutions,SME,"energy valorization through biomass boilers, biogas production via methanization, and electricity production",The business model and services are clearly articulated. Target group is reasonably clear.,920,Success
EHC Visp Sport AG,'+41 27 946 30 20,http://www.ehc-visp.ch,Yes,"The text mentions a 'Business Club', 'Business Sponsoring Partner', and 'Raummiete & Seminarräume', indicating B2B activities.",Yes,"The text mentions 'Verkaufte Abos: 1'003 Stand 01.07.2025', indicating they serve over 1,000 customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Custom Merchandise, das sich an Marken und Unternehmen richtet, die ihre Marke durch personalisierte Produkte stärken wollen. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","EHC Visp is a Swiss ice hockey club. The organization operates an ice hockey team in the Swiss League. They offer tickets, merchandise via a fan shop, and streaming services through Swissleague TV. The club also has a business club and offers dining and viewing experiences at the Lonza Arena. They provide news, media, team information, schedules, and fan-related content on their website. The club is active on social media and offers a WhatsApp news service. EHC Visp also focuses on youth development and community engagement, offering free season tickets to students and apprentices in partnership with Aletsch Arena AG. They sell season tickets and individual game tickets. The organization also rents out spaces in the Eishalle and Lonza Arena for events and seminars. EHC Visp Sport AG manages the business operations of the club.",DasMerch,"Direkte Überschneidung: Angebot von Merchandise-Produkten.; Potenzielle Synergie: EHC Visp könnte DasMerch für Fanartikel und personalisierte Produkte nutzen.; Ähnliche Zielgruppe: Marken und Unternehmen, die ihre Marke stärken wollen.",Sports (Ice Hockey),"Industry: Custom Merchandise; Promotional Products; Brand Marketing Support; Services/Products: Individual merchandise products (clothing, accessories, personalized items); Full-service production (from design through manufacturing to logistics); Sustainable and high-quality material options; E-commerce & logistics support (including direct online shop integration).; Target Audience: Companies; Influencers; Brands; Creators.; Business Model: Product-driven (custom merchandise); Service-oriented (full-service production from design to logistics, e-commerce support).; Company Size: Unknown/Not Specified; Innovation Level: Creative custom fabrications; E-commerce integration for online shops.",5.0,33,,True,Appears Medium,Tickets; Merchandise; Streaming services; Dining and viewing experiences; Event space rental,Fan engagement; Youth development; Community engagement; Partnerships,Fans; Students; Apprentices; Businesses (for event space rental),"Sports club with multiple revenue streams (tickets, merchandise, events, etc.)",SME,"Summary mentions a WhatsApp news service and streaming services, indicating some level of digital engagement.","The summary clearly describes the club's activities and offerings, but the target audience is broad (fans, students, businesses).",921,Success
