Company Name,Original_Number,URL,is_b2b,is_b2b_reason,serves_1000,serves_1000_reason,found_number,sales_pitch,description,matched_golden_partner,match_reasoning,Industry,Matched Partner Description,Avg Leads Per Day,Rank,B2B Indicator,Phone Outreach Suitability,Target Group Size Assessment,Products/Services Offered,USP/Key Selling Points,Customer Target Segments,Business Model,Company Size Inferred,Innovation Level Indicators,Website Clarity Notes,Original Row Number,ScrapeStatus
Weiss+Appetito Gruppe,'+41 31 750 75 75,http://www.weissappetito.com,Yes,"The company focuses on ""Bau- und Baudienstleistungsbereichen"" (construction and construction services), indicating B2B operations.",Yes,"The company has ""18 Standorte in der Schweiz, Deutschland, Österreich und Frankreich"" (18 locations in Switzerland, Germany, Austria and France) and employs "">600 Kompetente Mitarbeiter"" (over 600 competent employees), suggesting a large-scale operation with the capacity to serve many customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich KI-gestützte Automatisierungssoftware für die Bauindustrie, das sich an Bauunternehmen richtet. Für dieses Unternehmen generieren wir täglich 6 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Weiss+Appetito Gruppe, founded in 1923, is a Swiss group of companies specializing in complementary construction and construction services. With over 600 employees and 18 locations in Switzerland, Germany, Austria, and France, they offer a range of services including: suction and blowing techniques for material removal and transport; flooring and coverings for various building types; building renovations and modernizations; energy efficiency and renovation projects; pipeline construction for water, energy, wastewater, and gas; a technology center for construction machinery and commercial vehicles; telecommunications services for network operators; and we.digitize, focused on digital solutions for user comfort. They emphasize innovation, quality, and sustainability in their projects. The company is involved in various engagements for sports and sustainability. They operate in the B2B and B2C sectors, serving industries, public entities, and homeowners. Their business model includes direct service provision in construction and related fields.",reebuild,Gemeinsame Branche: Bauindustrie.; Ähnliche Produkte/Services: Softwarelösungen für Bauunternehmen.; Fokus auf Digitalisierung von Prozessen im Baugewerbe.,Construction and Related Services,"Industry: AI-powered automation and digitization software for commercial processes in the construction industry.; Services/Products: AI-supported software solution for construction companies; Automated document processing (invoices, delivery notes, construction contracts are captured by AI, structured, and integrated into accounting programs); Real-time cost management (centralized financial transaction recording for transparent budgeting); Integration with existing accounting software and construction cost tracking systems.; Target Audience: Construction companies (specifically targeting site managers and back-office employees within these companies).; Business Model: SaaS (Software as a Service); Product-driven (offering a specialized software solution).; Company Size: …; Innovation Level: AI-supported automation; Digitization; AI-powered document processing; KI-unterstützte Lösung (AI-supported solution).",6.0,15,True,True,Appears Large / >=500 potential,Suction and blowing techniques; Flooring and coverings; Building renovations and modernizations; Energy efficiency projects; Pipeline construction; Technology center for construction machinery; Telecommunications services; Digital solutions for user comfort,Emphasis on innovation; Emphasis on quality; Emphasis on sustainability,Industries; Public entities; Homeowners,Direct service provision in construction and related fields,SME,"They emphasize innovation, quality, and sustainability in their projects.","The summary clearly describes the company's services and target sectors, but the specific business model is somewhat general.",614.0,Success
koziol »ideas for friends GmbH,'+49 60 626040,http://www.koziol-shop.de,Yes,"The text mentions ""AGB – B2B"" and ""Geschäftspartner werden"", indicating B2B activities.",Yes,"The company has a ""Flagshipstore"", mentions ""Lieferung mit DHL"", and sells products through ""Kaufland"", suggesting a large-scale operation and the potential to serve over 1,000 customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Custom Merchandise, das sich an Unternehmen, Marken und Influencer richtet. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","koziol is a German company that designs and manufactures a variety of household products, including items for the table (glasses, cups, plates, cutlery), kitchen (storage boxes, food containers, kitchen helpers), bathroom (organization and accessories), and home decor (accessories, waste bins). They also offer products specifically for children and for occasions like weddings and birthdays. A significant aspect of koziol's brand is its commitment to sustainability, emphasizing the use of bio-circular materials and climate-neutral production since 1927. Their products are 100% recyclable and Made in Germany. They offer a range of products including lunchboxes, drinkware, and tableware, with a focus on reusable and sustainable options like the KLIKK ETUI cutlery set. The company also operates a ""GlücksFabrik"" (Happy Factory) which includes a museum, flagship store, and café. They sell directly to consumers through their online shop and also partner with retailers like Kaufland. koziol offers B2B services as well.",DasMerch,"B2B-Ausrichtung: Beide Unternehmen bedienen Geschäftskunden.; Produktüberschneidung: Beide bieten Produkte für den Haushalt/Büro an, wenn auch in unterschiedlichen Kategorien (Merchandise vs. Haushaltswaren).; Möglichkeit für Kooperationen im Bereich Werbeartikel und kundenspezifische Produkte.",Household Products Manufacturing,"Industry: Custom Merchandise; Promotional Products; Brand Marketing Support; Services/Products: Individual merchandise products (clothing, accessories, personalized items); Full-service production (from design through manufacturing to logistics); Sustainable and high-quality material options; E-commerce & logistics support (including direct online shop integration).; Target Audience: Companies; Influencers; Brands; Creators.; Business Model: Product-driven (custom merchandise); Service-oriented (full-service production from design to logistics, e-commerce support).; Company Size: Unknown/Not Specified; Innovation Level: Creative custom fabrications; E-commerce integration for online shops.",5.0,33,True,True,Appears Medium,"Tableware (glasses, cups, plates, cutlery); Kitchenware (storage boxes, food containers, kitchen helpers); Bathroom accessories; Home decor accessories; Lunchboxes; Drinkware; Cutlery sets",Sustainable materials; Climate-neutral production; 100% recyclable; Made in Germany,Consumers; Retailers; Businesses (B2B),Direct-to-consumer and retail partnerships,Unknown/Not Specified,Summary highlights the use of bio-circular materials and climate-neutral production.,"The business model is clear, targeting both consumers and businesses. The target group size is difficult to assess based on the summary.",615.0,Success
fit GmbH,'+49 3584 3263200,http://www.fit.de,Yes,"The company manufactures and sells household cleaning products, detergents, and cosmetics, which are likely sold to retailers and distributors, indicating a B2B component. The text mentions 'Hersteller für Maschinengeschirrspülmittel, Haushaltsreiniger, Waschmittel, Weichspüler und auch Kosmetikprodukte'.",Yes,"The company has a large-scale operation with 'über 250 Mitarbeiter' and 'einen Jahresbruttoumsatz von 235 Millionen Euro' and 'verkaufte 92 Mio. Packungen seiner Produkte', suggesting it serves a large number of customers.",,,,,LLM Partner Matching Failed or No Match Found,Consumer Goods,,,,,,Appears Large / >=500 potential,Machine dishwashing detergents; Household cleaners; Laundry detergents; Fabric softeners; Cosmetic products; Hair care products,"Innovation leader in its segment; Modern laboratories and highly qualified employees; TÜV-certified quality, environmental, and energy management system; Commitment to environmental protection and sustainability",German households,Manufacturing and distribution of consumer goods,SME,fit GmbH considers itself an innovation leader in its segment due to modern laboratories and highly qualified employees.,The business model and target audience are clearly articulated in the summary.,616.0,Used_Fallback_Description
GEMTEC GmbH,'+49 337 592270,http://www.gemtec.eu,Yes,"The company offers ""Produkte, Lösungen und Technologien, die branchenübergreifend einsetzbar sind."" and serves industries like ""Automobilindustrie"", ""Lackieranlagen"", and ""Lebensmittelherstellung"", indicating a B2B focus.",Yes,"The company has ""fünf Standorten"" and provides services ""weltweit"", suggesting a capacity to serve a large number of customers. They also mention being an employer for ""mehr als 150 Menschen.""",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Beratung, das sich auf digitale Transformation im Industriesektor spezialisiert hat und Unternehmen mit komplexen technischen Anlagen betreut. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","GEMTEC GmbH is a versatile German company with 30 years of experience in Berlin-Brandenburg and worldwide, offering a wide range of products, solutions, and technologies across various industries. Their core business encompasses sheet metal processing, automation, safety technology, and mechanical engineering. GEMTEC provides comprehensive solutions, from customized engineering services and in-house manufacturing to delivery and installation by specialized project teams. Their offerings include metalworking, elevator construction, safety technology (object protection, security technology for elderly care), electrical equipment, retrofitting/revamping, thermal processing plants, coating systems, conveyor technology, and e-mobility solutions. GEMTEC serves diverse industries, including automotive, paint shops, industrial furnaces, conveyor technology, automation, aerospace, energy, waste disposal, food production, trade fair construction, nursing care, and municipalities. They emphasize high manufacturing depth, reliable project management, and extensive service, including maintenance and 24/7 availability. GEMTEC has five locations and employs over 150 people. They are committed to innovation and regional engagement in Berlin-Brandenburg, while also operating globally. GEMTEC develops and manufactures according to country-specific standards and offers worldwide service, including on-site commissioning and support.",RODIAS GmbH,"Gemeinsame Ausrichtung auf Industrieunternehmen mit komplexen technischen Anlagen.; Überschneidung im Bereich der digitalen Transformation und Automatisierung von Prozessen.; Expertise in der Wartung und im Asset Management, was zu den Dienstleistungen von GEMTEC passt.",Manufacturing and Engineering,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Large / >=500 potential,Sheet metal processing; Automation; Safety technology; Mechanical engineering; Metalworking; Elevator construction; Object protection; Security technology for elderly care; Electrical equipment; Retrofitting/revamping; Thermal processing plants; Coating systems; Conveyor technology; E-mobility solutions,Comprehensive solutions from engineering to installation; High manufacturing depth; Reliable project management; Extensive service including maintenance and 24/7 availability; Worldwide service and on-site commissioning,Automotive; Paint shops; Industrial furnaces; Conveyor technology; Automation; Aerospace; Energy; Waste disposal; Food production; Trade fair construction; Nursing care; Municipalities,Project-based engineering and manufacturing with service and maintenance,SME,Committed to innovation and regional engagement in Berlin-Brandenburg.,The summary provides a good overview of the company's diverse offerings and target industries.,617.0,Success
ISENMANN Siebe GmbH,'+49 721 62900,http://www.isenmannsiebe.de,Yes,"The company is described as ""der innovative Partner der weltweiten Steine-/Erden- und Mining-Industrie"", indicating it serves other businesses.",Yes,"The company operates in the ""Mining-Industrie"" and describes itself as a partner to the ""weltweiten"" (worldwide) industry, suggesting a large scale and the capacity to serve many customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Software für Bauingenieurwesen, das sich auf digitale Vermessung und Navigation im Tiefbau spezialisiert hat und sich an Bauunternehmen richtet. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","ISENMANN Siebe GmbH is an innovative partner for the global stone, earth, and mining industries, providing screening solutions that maximize the usability of natural resources. Their sieving media aims to set standards, ensuring optimal material utilization, extended service life, and reduced costs per ton. The company targets the efficient processing of bulk materials while conserving personnel, commercial, and natural resources, and also focuses on OEM applications, offering optimal sieving performance through products and process consulting. ISENMANN's solutions cater to materials like gravel, crushed stone, coal, and ore, promoting sustainable practices and safeguarding machinery, production processes, and the environment through intelligent wear protection. The company aims to enhance the efficiency, stability, economy, and sustainability of classification processes, offering expertise in cost per tonne, material competence, sieve design and process, sustainability, and additive manufacturing. They provide contact for further engagement and partnership in separation.",SitePlan GmbH,"Gemeinsame Zielgruppe: Unternehmen in der Stein-, Erd- und Bergbauindustrie.; Überschneidung in der Branche: Lösungen für den Bau- und Erdbau, einschließlich digitaler Vermessung.; Technologische Ähnlichkeit: Einsatz von GPS und digitalen Lösungen zur Optimierung von Prozessen.",Screening Solutions for Mining and Earth Industries,"Industry: Software for Civil Engineering / Construction Tech; Services/Products: An innovative app for digital surveying and navigation in civil engineering; Transforms digital construction plans into GPS-supported maps; GPS navigation in construction plans; Georeferenced photo documentation; Precise surveying with GNSS technology; Real-time collaboration.; Target Audience: Construction companies (specifically in civil engineering / underground construction).; Business Model: App-based software solution / Product-driven.; Company Size: Unknown/Not Specified; Innovation Level: Innovative app; Digital surveying and navigation solution; GPS-supported maps; GNSS technology; Real-time collaboration; Focus on digitalization and automation in civil engineering; ""Revolutionizes your way of working.""",5.0,11,True,True,Appears Large / >=500 potential,Sieving media; Process consulting; Wear protection solutions,Optimal material utilization; Extended service life; Reduced costs per ton; Sustainable practices,Stone industry; Earth industry; Mining industry; OEM applications,Product-based with consulting services,SME,Innovative partner,The business model and target audience are clearly articulated in the summary.,618.0,Success
REMUS Performance Sport Exhausts,'+43 50 52010,http://www.remus.eu,Yes,"The company includes ""various renowned premium car manufacturers, such as Mercedes AMG, Porsche, Bentley, McLaren, Aston Martin, BMW or Ducati as its OEM clients.""",Yes,"The company has ""approximately 1000 employees"" and exports to ""more than 60 countries in the world"", indicating a large scale of operations.",,,,,LLM Partner Matching Failed or No Match Found,Sport Exhaust Manufacturing,,,,True,True,Appears Large / >=500 potential,Sports exhaust systems for cars; Sports exhaust systems for motorcycles; Tailpipes; Connecting pipes,Global leader in sport exhaust manufacturing; Premium quality; Fast shipping; Made in Austria,Tuning industry; Premium car manufacturers (OEM clients),Manufacturing and distribution of sport exhaust systems,Large Enterprise,,The business model and target audience are clearly articulated in the summary.,619.0,Used_Fallback_Description
HARIBO Österreich,,http://www.haribo.com,,,,,,,,,No text collected from website scraping and no fallback,Manufacturing Sector (B2B),,,,,,,,,,,,,,620.0,Success
MESSRING GmbH,'+49 81 5340796222,http://www.messring.de,Yes,"The text states ""MESSRING supports companies in developing even safer vehicles"", indicating a B2B focus.",Yes,"The company offers ""entire turnkey facilities"" and ""test systems"", suggesting a large-scale operation capable of serving many customers. They also operate ""worldwide"".",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Construction Tech, das eine App für digitale Vermessung und Navigation im Tiefbau anbietet und sich an Bauunternehmen richtet. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","MESSRING GmbH specializes in providing solutions for active and passive vehicle safety testing. They offer a range of products and services, including crash test facilities, sled test facilities, LED lighting systems, image technology, and data acquisition systems. Their passive safety solutions cater to companies aiming to meet stringent safety standards like EURO NCAP. For active safety, MESSRING develops software and hardware solutions to realistically test the reliability of active safety systems, particularly for automated and autonomous vehicles. Their active safety offerings include VRU (Vulnerable Road User) targets, vehicle targets, weather simulation tools, and advanced active safety systems. MESSRING's products are designed to improve vehicle safety through innovation, precision, quality, and customer focus. They provide both individual components and turnkey facilities, supporting companies in developing safer modes of transport.",SitePlan GmbH,Ähnliche technologische Ausrichtung: GPS-gestützte Lösungen und digitale Datenerfassung.; Überschneidung im Bereich der Datenerfassung und -verarbeitung für technische Anwendungen.; Potenzielle Synergien im Bereich der präzisen Vermessung und Navigation.,Vehicle Safety Testing,"Industry: Software for Civil Engineering / Construction Tech; Services/Products: An innovative app for digital surveying and navigation in civil engineering; Transforms digital construction plans into GPS-supported maps; GPS navigation in construction plans; Georeferenced photo documentation; Precise surveying with GNSS technology; Real-time collaboration.; Target Audience: Construction companies (specifically in civil engineering / underground construction).; Business Model: App-based software solution / Product-driven.; Company Size: Unknown/Not Specified; Innovation Level: Innovative app; Digital surveying and navigation solution; GPS-supported maps; GNSS technology; Real-time collaboration; Focus on digitalization and automation in civil engineering; ""Revolutionizes your way of working.""",5.0,11,True,True,Appears Large / >=500 potential,Crash test facilities; Sled test facilities; LED lighting systems; Image technology; Data acquisition systems; VRU (Vulnerable Road User) targets; Vehicle targets; Weather simulation tools; Advanced active safety systems,"Solutions for active and passive vehicle safety testing; Meeting stringent safety standards like EURO NCAP; Improving vehicle safety through innovation, precision, quality, and customer focus; Turnkey facilities",Companies aiming to meet stringent safety standards; Companies developing safer modes of transport; Automated and autonomous vehicle developers,Solutions provider for vehicle safety testing,Unknown/Not Specified,"MESSRING develops software and hardware solutions to realistically test the reliability of active safety systems, particularly for automated and autonomous vehicles.",The business model and offerings are clearly articulated. Target audience is also reasonably clear.,621.0,Success
TRAILER DYNAMICS,'+49 24 0397100,http://www.trailerdynamics.de,Yes,"The company provides 'eTrailer' solutions for 'Sattelzug-Trailer-System', indicating a business-to-business focus.",Yes,"The company mentions 'Logistik' and 'BMW Group Logistik testet erfolgreich elektrische Sattelauflieger', suggesting a large-scale operation and the potential to serve many customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich digitale Logistiklösungen, das ebenfalls Transportunternehmen und Betreiber von LKW-Flotten anspricht. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Trailer Dynamics GmbH is a German company focused on reinventing trailer technology for the transportation industry. Their core offering is the eTrailer, an electric trailer designed to work with semi-trucks to reduce fuel consumption and CO2 emissions. The eTrailer incorporates an electric drive train, a traction battery, and real-time control systems to synchronize with any semi-truck, supporting the primary drive. The company claims their eTrailer can reduce diesel consumption by an average of 40%, significantly increase the range of battery-electric semi-trucks, and provide TCO parity compared to standard trailers. They offer various eTrailer models, including the eCool Trailer, eDry Trailer, eProfi Trailer, eMega Trailer, and eContainer Trailer. Trailer Dynamics emphasizes manufacturer independence, allowing their eTrailers to be combined with any semi-truck. They also offer eConsulting services. The company participates in industry events and has received awards for innovation.",NxtLog,Gemeinsame Branche: Logistik und Transporttechnologie.; Ähnliche Produkte/Services: Digitale Lösungen zur Optimierung von Logistikprozessen.; Fokus auf Effizienzsteigerung und Automatisierung in der Lieferkette.,Transportation Technology,"Industry: Digital Solutions for Logistics and Transport; Logistics Software; Supply Chain Management Solutions; Services/Products: Digital logistics solutions (software for optimization and automation of logistics processes); Supply chain management (enhancing transparency and control via intelligent tracking and monitoring systems); Real-time data analysis (for improving efficiency and decision-making in logistics); AI-supported optimization (for logistics planning, supply chain analysis, and route optimization); Individual analysis and consulting for digital transformation of logistics processes; Optimization of warehouse and shipping logistics.; Target Audience: Companies in the logistics, transport, and supply chain management sectors seeking to digitize and make their processes more efficient; Logistics service providers needing fully automated solutions for planning, tracking, and analyzing their supply chains; Companies aiming to optimize their shipping logistics and warehousing through smart software solutions.; Business Model: Software development; Consulting; Service-oriented (custom solutions and implementation); Product-driven (software solutions).; Company Size: …; Innovation Level: Innovative digital solutions; Modern technology; Real-time data; AI-supported optimization; Artificial intelligence; Digital transformation; Smart software solutions; Latest developments in digital logistics.",5.0,20,True,True,Appears Medium,eTrailer; eCool Trailer; eDry Trailer; eProfi Trailer; eMega Trailer; eContainer Trailer; eConsulting,Reduces fuel consumption and CO2 emissions; Increases range of battery-electric semi-trucks; TCO parity compared to standard trailers; Manufacturer independence,Transportation companies; Semi-truck fleet operators,Development and sale of electric trailers and related consulting services,Unknown/Not Specified,"The company claims their eTrailer can reduce diesel consumption by an average of 40%, significantly increase the range of battery-electric semi-trucks, and provide TCO parity compared to standard trailers. They also received awards for innovation.",The business model and products are clearly articulated. The target audience is implied but not explicitly stated.,622.0,Success
Reich GmbH,'+49 97 76640,http://www.reich-gmbh.com,Yes,"The company manufactures ""vehicle parts and special ball bearings"" and delivers ""precision parts that are delivered to business customers worldwide.""",Yes,"The company has a ""production area of ​​approx. 48,000 square meters"" and ""approx. 900 employees"" manufacturing parts for the automotive industry, indicating a large-scale operation.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Automatisierungstechnik, das Verpackungs- und Palettieranlagen für große Unternehmen in der Fertigungsindustrie herstellt. Für dieses Unternehmen generieren wir täglich 6 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Reich GmbH is a German manufacturer specializing in vehicle parts and special ball bearings. With over nine decades of experience, the company produces high-quality components for the automotive industry, power tools, and apparatus and mechanical engineering. Operating from a 48,000 square meter production site in Mellrichstadt, Reich GmbH employs approximately 900 people and delivers precision parts to business customers worldwide. The company emphasizes continuous product quality, optimal training and advanced training for its employees, and the use of the latest technology. Reich GmbH invests in training, education, and the modernization of its machinery and technical systems to ensure continued success.",project Service & Produktion GmbH,"Überschneidung in der Zielgruppe: Die Zielsegmente umfassen die Fertigungsindustrie, insbesondere die Automobilindustrie und den Maschinenbau.; Ähnliche Produkte/Services: Automatisierungstechnologie und Verpackungstechnologie sind relevant für die Fertigungsindustrie.; Beide Unternehmen bieten Lösungen für große Unternehmen an.",Manufacturing,"Industry: Automation Technology; Packaging Technology; Warehouse Logistics; Services/Products: Packaging and palletizing machines (e.g., PROPAC packing robot, PROPAL palletizer); Conveyor technology (for pallets and piece goods); Labeling solutions (e.g., PROLABEL R150 label applicator); Cobots and mobile robots (collaborative robots, automated guided vehicles); Support services (inspections, maintenance, training, 24-hour service hotline).; Target Audience: Large enterprises; Food & Beverage industry (e.g., Coca-Cola, Nestlé); Pharmaceutical & Chemical industry (e.g., Bayer AG); Packaging & Logistics sector; Wood industry; Steel industry; Construction industry; Glass industry; Paper industry; Hygiene industry.; Business Model: Product-driven (sale of machinery and systems); Service-oriented (inspections, maintenance, training, support); Project-based (customized solutions).; Company Size: …; Innovation Level: Production automation; Robotics (Packroboter, Palettierer, Cobots, mobile robots/automated guided vehicles); Ecologically sustainable processes; Human-machine collaboration.",6.0,27,True,True,Appears Large / >=500 potential,Vehicle parts; Special ball bearings; Precision parts,High-quality components; Over nine decades of experience; Continuous product quality,Automotive industry; Power tools industry; Apparatus and mechanical engineering industry,Manufacturing and distribution of vehicle parts and ball bearings,Large Enterprise,"Use of the latest technology, modernization of machinery and technical systems",The business model and target audience are clearly articulated in the summary.,623.0,Used_Fallback_Description
ASCO CARBON DIOXIDE LTD,'+41 71 466 80 80,http://www.ascoco2.com,Yes,"The company provides ""CO2 and dry ice solutions"", including ""CO2 production and recovery plants, dry ice plants"" which are typically used by businesses.",Yes,"The text mentions ""customers worldwide"" and that their products are ""installed in over 100 countries"", indicating a large-scale operation and the capacity to serve over 1,000 customers.",,,,,LLM Partner Matching Failed or No Match Found,CO2 and Dry Ice Solutions,,,,True,True,Appears Large / >=500 potential,"Dry ice production equipment (pelletizers, machines, reformers); Dry ice blasting units (ASCOJET series); CO2 recovery systems; CO2 production plants; Ancillary CO2 and dry ice equipment (vaporizers, boxes, containers, testers); Rental solutions; Customized projects",Complete CO2 and dry ice solutions; Global provider with facilities in multiple countries; Wide range of products and services; Customized projects,Various industries requiring dry ice cleaning; Industries requiring dry ice production; Industries requiring CO2 production/recovery; Industries requiring dry ice packaging; Industries requiring CO2 equipment,Provider of CO2 and dry ice equipment and services,Large Enterprise,Evolved from a gas producer and distributor to a specialist in dry ice and plant construction.,The business model and offerings are clearly articulated. Target audience is broad but defined by industry needs.,624.0,Success
Viterma Gruppe,'+41 800 248 833,http://www.viterma.com,Yes,"The text mentions a ""Franchisesystem mit mehr als 40 Partnerbetrieben"", indicating B2B relationships.",Yes,"The company has ""über 170 eigenen Mitarbeitern"" and ""mehr als 40 Partnerbetrieben"", operating in multiple locations across Switzerland, Austria, and Germany. This suggests a capacity to serve a large number of customers.",,,,,LLM Partner Matching Failed or No Match Found,Bathroom Renovation,,,,,True,Appears Large / >=500 potential,Bathroom renovation; Bathroom refurbishment,Improving the quality of life for customers and employees; Familial and professional environment; Employee benefits; Work-life balance,,Renovation and refurbishment services,SME,,The business model is clear. The target group is implied to be homeowners.,625.0,Used_Fallback_Description
Hüsges Gruppe,'+49 21 5495340,http://www.huesges-gutachter.de,Yes,"The company offers ""Digitale Bewertungstools CarData24"" and services ""Für Geschäftskunden"" (for business clients), indicating B2B services.",Yes,"The company has ""über ein Netzwerk von mehr als 500 Gutachtern an über 170 Standorten bundesweit"" (a network of more than 500 experts at over 170 locations nationwide), indicating a large scale operation.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Construction Tech, das eine App für digitale Vermessung und Navigation im Tiefbau anbietet und sich an Bauunternehmen richtet. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Team Hüsges GmbH, part of the Hüsges Gruppe, is a German company with a network of over 500 experts at more than 170 locations nationwide. They offer services for both business and private clients. For business clients, they provide digital assessment tools like CarData24 and a Hüsges App using artificial intelligence for vehicle assessment and damage reports, as well as services for accident reports, load securing, and damage control. For private clients, they offer accident services, damage reports for cars and motorcycles, classic car appraisals, and appraisals for mobile homes. The company has been in business for over 60 years and aims to exceed customer expectations. Key personnel include Arndt Hüsges (CEO), Stefan Schmitz, and Rainer Roeske (CSO).",SitePlan GmbH,Ähnliche Produkte/Services: Digitale Lösungen zur Erfassung und Verarbeitung von Daten im Bauwesen.; Gemeinsame Zielgruppe: Bauunternehmen und Unternehmen im Baugewerbe.; Technologische Ausrichtung: Einsatz von GPS-Technologie und digitalen Anwendungen zur Optimierung von Prozessen.,Appraisal and Damage Assessment Services,"Industry: Software for Civil Engineering / Construction Tech; Services/Products: An innovative app for digital surveying and navigation in civil engineering; Transforms digital construction plans into GPS-supported maps; GPS navigation in construction plans; Georeferenced photo documentation; Precise surveying with GNSS technology; Real-time collaboration.; Target Audience: Construction companies (specifically in civil engineering / underground construction).; Business Model: App-based software solution / Product-driven.; Company Size: Unknown/Not Specified; Innovation Level: Innovative app; Digital surveying and navigation solution; GPS-supported maps; GNSS technology; Real-time collaboration; Focus on digitalization and automation in civil engineering; ""Revolutionizes your way of working.""",5.0,11,True,True,Appears Large / >=500 potential,Digital assessment tools (CarData24); Hüsges App (AI for vehicle assessment); Accident reports; Load securing; Damage control; Accident services; Damage reports for cars and motorcycles; Classic car appraisals; Appraisals for mobile homes,Network of over 500 experts; Over 60 years in business; AI-powered vehicle assessment,Business clients; Private clients,Service-oriented; Appraisal and damage assessment services for both businesses and private clients,Large Enterprise,Hüsges App using artificial intelligence for vehicle assessment and damage reports.,The business model and target audience are clearly articulated in the summary.,626.0,Success
